"ID","Language","Subscription.Type","Subscription.Event.Type","Purchase.Store","Purchase.Amount","Currency","Subscription.Start.Date","Subscription.Expiration","Demo.User","Free.Trial.User","Auto.Renew","Country","User.Type","Lead.Platform","Email.Subscriber","Push.Notifications","Send.Count","Open.Count","Click.Count","Unique.Open.Count","Unique.Click.Count","ExchangeRateToUSD","AmountInUSD","US_Canada","Other","Europe","Web.Purchase","App.Purchase","valueCust","OpenSendRatio","IsConsumer","IsOther","IsPOR","IsEBR","IsESP","IsKOR","IsENG","IsDEU","IsFRA","IsGLE","IsALL","IsSVE","IsITA","IsJPN","IsRUS","IsESC","IsFAR","IsGRK","IsARA","IsPOL","IsCHI","IsTUR","IsNED","IsVIE","IsHEB","IsTGL","IsHIN","IsDAR","IsLAT","IsKIS","IsURD","IsIND","IsPAS"
200,"FRA",0,0,"Web",38.25,"USD","1/28/2020","4/28/2020",1,0,0,"US/Canada","Consumer","App",1,1,43,3,0,2,0,1,38.25,1,0,0,1,0,0,0.0697674418604651,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"ENG",0,0,"Web",119,"USD","8/7/2019","8/7/2020",1,0,1,"US/Canada","Consumer","App",1,1,4,0,0,0,0,1,119,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"ESP",1,0,"Web",195.56,"USD","12/6/2019","1/1/2099",1,0,0,"US/Canada","Consumer","App",1,1,2,0,0,0,0,1,195.56,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"DEU",0,0,"Web",35.97,"USD","2/9/2020","5/9/2020",1,0,1,"US/Canada","Consumer","Web",1,1,12,1,0,1,0,1,35.97,1,0,0,1,0,1,0.0833333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"POR",0,0,"Web",35.97,"USD","2/28/2020","6/14/2020",0,1,0,"Other","Consumer","Web",0,1,11,3,0,1,0,1,35.97,0,1,0,1,0,0,0.272727272727273,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"ESC",0,0,"Web",8.29,"GBP","5/21/2019","5/21/2021",0,1,1,"Europe","Consumer","App",1,1,2,0,0,0,0,1.31,10.8599,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"CHI",0,0,"Web",65.94,"USD","11/24/2018","4/12/2020",0,0,0,"US/Canada","Consumer","Web",1,1,5,4,0,2,0,1,65.94,1,0,0,1,0,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,"ALL",1,0,"Web",189,"USD","1/15/2020","1/1/2099",1,0,0,"US/Canada","Consumer","App",1,1,5,0,0,0,0,1,189,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"ESP",0,0,"Web",39,"USD","7/23/2019","10/26/2019",0,1,0,"US/Canada","Consumer","Web",1,1,181,7,0,6,0,1,39,1,0,0,1,0,0,0.0386740331491713,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"RUS",0,0,"Web",59,"EUR","1/15/2020","7/15/2020",1,0,1,"Europe","Consumer","App",0,1,2,2,0,1,0,1.12,66.08,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"RUS",0,0,"Web",0,"USD","12/25/2018","12/25/2019",1,0,0,"US/Canada","Consumer","App",1,1,38,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,"NED",0,0,"Web",38.13,"USD","11/20/2019","2/20/2020",1,0,0,"US/Canada","Consumer","App",1,1,63,3,3,1,1,1,38.13,1,0,0,1,0,0,0.0476190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,"ALL",1,0,"Web",189,"USD","2/20/2020","1/1/2099",0,0,0,"Other","Consumer","Web",0,1,69,15,5,12,4,1,189,0,1,0,1,0,1,0.217391304347826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"KOR",0,0,"Web",39,"EUR","3/3/2020","6/7/2020",0,1,1,"Europe","Consumer","Web",0,1,3,0,0,0,0,1.12,43.68,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"ALL",0,0,"Web",116.01,"USD","3/15/2020","3/15/2021",0,1,1,"Europe","Consumer","Web",0,1,12,12,10,2,1,1,116.01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"ENG",0,0,"Web",35.97,"USD","8/24/2019","5/27/2020",0,1,1,"US/Canada","Consumer","Web",1,1,6,5,0,2,0,1,35.97,1,0,0,1,0,1,0.833333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,"ENG",0,0,"Web",0,"USD","3/4/2019","3/4/2020",0,0,1,"US/Canada","Consumer","Web",1,1,3,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"JPN",0,0,"Web",41.46,"USD","1/9/2020","4/9/2020",0,0,0,"US/Canada","Consumer","Web",1,1,14,1,1,1,1,1,41.46,1,0,0,1,0,0,0.0714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"FRA",0,0,"Web",0,"USD","12/12/2018","6/12/2019",1,0,0,"US/Canada","Consumer","App",1,1,48,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,"ESP",0,0,"Web",0,"USD","11/23/2018","11/23/2019",0,0,0,"US/Canada","Consumer","Web",1,1,6,6,4,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,"ALL",1,0,"Web",199,"USD","3/4/2020","1/1/2099",1,0,0,"Other","Consumer","Web",0,1,12,12,2,6,1,1,199,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,"ALL",1,0,"Web",189,"USD","3/2/2020","1/1/2099",0,1,0,"US/Canada","Consumer","Web",1,1,29,10,6,4,2,1,189,1,0,0,1,0,1,0.344827586206897,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"ALL",1,0,"Web",199,"USD","2/23/2020","1/1/2099",1,0,0,"US/Canada","Other","App",1,1,7,0,0,0,0,1,199,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"RUS",1,0,"Web",198,"GBP","11/29/2019","1/1/2099",1,0,0,"Europe","Consumer","App",0,1,4,4,4,1,1,1.31,259.38,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"ESC",0,0,"Web",39.2,"GBP","1/24/2020","4/24/2020",0,0,1,"Europe","Consumer","Web",0,1,47,35,32,2,1,1.31,51.352,0,0,1,1,0,1,0.74468085106383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"ENG",0,0,"Web",35.97,"USD","1/10/2020","7/10/2020",1,0,1,"US/Canada","Consumer","Web",1,1,6,0,0,0,0,1,35.97,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"ESP",0,0,"Web",207.9,"USD","12/3/2019","12/3/2020",1,0,0,"US/Canada","Consumer","Web",1,1,20,17,9,5,1,1,207.9,1,0,0,1,0,0,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"DEU",0,0,"Web",65.94,"USD","11/16/2019","12/16/2020",1,0,0,"US/Canada","Consumer","App",1,1,5,3,0,2,0,1,65.94,1,0,0,1,0,0,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,"EBR",1,0,"Web",149,"EUR","9/26/2019","1/1/2099",1,0,0,"Europe","Consumer","App",0,1,1,1,1,1,1,1.12,166.88,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,"ITA",0,0,"Web",69.5,"USD","12/10/2019","6/18/2020",0,1,1,"US/Canada","Consumer","Web",1,1,131,0,0,0,0,1,69.5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"FRA",0,0,"Web",0,"USD","6/11/2019","12/11/2019",0,0,0,"US/Canada","Consumer","Web",1,1,41,2,0,2,0,1,0,1,0,0,1,0,0,0.0487804878048781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,"ESC",0,0,"Web",39,"GBP","11/23/2019","6/1/2020",0,1,0,"Other","Consumer","Web",0,1,3,3,2,2,1,1.31,51.09,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"ESP",0,0,"Web",35.97,"USD","3/1/2019","6/1/2020",0,0,1,"US/Canada","Consumer","Web",1,1,6,5,0,2,0,1,35.97,1,0,0,1,0,1,0.833333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"POL",0,0,"Web",19.6,"EUR","11/24/2019","2/24/2020",1,0,0,"Europe","Consumer","Web",0,1,8,2,1,2,1,1.12,21.952,0,0,1,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"ENG",0,0,"Web",35.97,"USD","3/8/2020","6/8/2020",1,0,1,"US/Canada","Consumer","App",1,1,7,0,0,0,0,1,35.97,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"FRA",1,0,"Web",0,"GBP","5/19/2019","1/1/2099",0,0,0,"Europe","Consumer","Web",1,1,2,0,0,0,0,1.31,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"EBR",0,0,"Web",13.94,"EUR","4/25/2019","4/25/2021",0,0,0,"Europe","Consumer","Web",0,1,1,0,0,0,0,1.12,15.6128,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"ALL",1,0,"Web",189,"USD","2/20/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,109,15,1,10,1,1,189,1,0,0,1,0,1,0.137614678899083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"ESP",0,0,"Web",39,"USD","8/11/2019","3/7/2020",0,1,0,"US/Canada","Consumer","Web",1,1,24,0,0,0,0,1,39,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"RUS",0,0,"Web",79,"USD","10/6/2019","4/6/2020",0,0,0,"US/Canada","Consumer","Web",1,1,182,33,0,3,0,1,79,1,0,0,1,0,0,0.181318681318681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"ESC",0,0,"Web",0,"EUR","1/2/2019","1/2/2020",0,0,0,"Europe","Consumer","Web",1,1,79,0,0,0,0,1.12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"FRA",0,0,"Web",119,"USD","2/4/2019","8/4/2020",0,0,1,"US/Canada","Consumer","Web",1,1,5,2,0,1,0,1,119,1,0,0,1,0,1,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"ESC",1,0,"Web",199,"GBP","9/28/2019","1/1/2099",0,0,0,"Europe","Consumer","Web",0,1,1,0,0,0,0,1.31,260.69,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"FRA",0,0,"Web",53.4,"EUR","11/16/2019","5/16/2020",1,0,0,"Europe","Consumer","Web",1,1,37,3,0,1,0,1.12,59.808,0,0,1,1,0,0,0.0810810810810811,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,"DEU",0,0,"Web",0,"USD","1/10/2019","4/10/2019",1,0,0,"US/Canada","Consumer","App",1,1,194,15,0,14,0,1,0,1,0,0,1,0,0,0.077319587628866,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"ENG",0,0,"Web",0,"USD","5/24/2019","11/28/2019",0,0,0,"US/Canada","Consumer","Web",1,1,5,2,0,1,0,1,0,1,0,0,1,0,0,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"ESP",0,0,"Web",119,"USD","8/6/2019","8/6/2020",1,0,1,"US/Canada","Consumer","App",1,1,2,1,0,1,0,1,119,1,0,0,1,0,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"FRA",0,0,"Web",108,"EUR","2/1/2020","8/4/2020",0,1,0,"Europe","Consumer","Web",0,1,6,2,0,2,0,1.12,120.96,0,0,1,1,0,0,0.333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"HEB",0,0,"Web",19.99,"USD","9/27/2019","4/27/2020",0,0,1,"US/Canada","Consumer","Web",1,1,4,0,0,0,0,1,19.99,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
335,"ESP",0,0,"Web",35.97,"USD","9/8/2019","3/8/2020",1,0,0,"US/Canada","Consumer","Web",1,1,28,6,5,2,1,1,35.97,1,0,0,1,0,0,0.214285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"EBR",0,0,"Web",69.3,"EUR","3/16/2020","6/16/2020",0,0,1,"Europe","Consumer","Web",1,1,5,5,5,1,1,1.12,77.616,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,"TGL",0,0,"Web",0,"USD","10/22/2018","10/22/2020",1,0,1,"US/Canada","Consumer","App",1,1,4,4,0,2,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,"ESP",0,0,"Web",79,"USD","2/4/2019","5/4/2020",0,0,1,"US/Canada","Consumer","Web",1,1,14,13,0,3,0,1,79,1,0,0,1,0,1,0.928571428571429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"SVE",0,0,"Web",6.67,"GBP","10/21/2018","4/23/2020",0,0,1,"Europe","Consumer","Web",1,1,41,41,23,2,1,1.31,8.7377,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"ESP",0,0,"Web",35.97,"USD","1/27/2020","4/30/2020",0,0,0,"US/Canada","Consumer","Web",1,1,30,28,0,9,0,1,35.97,1,0,0,1,0,0,0.933333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"ALL",0,0,"Web",143.76,"USD","3/23/2020","3/23/2022",0,0,1,"US/Canada","Consumer","Web",1,1,45,0,0,0,0,1,143.76,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,"ITA",0,0,"Web",94.5,"EUR","7/31/2019","8/7/2020",0,1,0,"Europe","Consumer","Web",0,1,13,12,3,7,2,1.12,105.84,0,0,1,1,0,0,0.923076923076923,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,"CHI",1,0,"Web",52.55,"USD","12/24/2018","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,1,1,0,1,0,1,52.55,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,"ESC",0,0,"Web",49,"EUR","9/28/2019","3/28/2020",1,0,0,"Europe","Consumer","Web",0,1,2,2,0,2,0,1.12,54.88,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"FRA",0,0,"Web",35.97,"USD","1/8/2020","7/8/2020",1,0,1,"US/Canada","Consumer","Web",0,1,17,11,3,5,2,1,35.97,1,0,0,1,0,1,0.647058823529412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,"ESP",0,0,"Web",42.46,"USD","9/24/2019","3/27/2020",0,1,0,"US/Canada","Consumer","Web",1,1,7,1,0,1,0,1,42.46,1,0,0,1,0,0,0.142857142857143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"ESP",0,0,"Web",0,"USD","1/16/2019","1/16/2021",1,0,0,"US/Canada","Consumer","App",1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,"POL",0,0,"Web",42,"EUR","11/29/2019","4/3/2020",0,0,0,"Europe","Consumer","Web",0,1,13,13,0,2,0,1.12,47.04,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362,"ESP",0,0,"Web",35.97,"USD","8/26/2019","5/29/2020",0,1,1,"US/Canada","Consumer","Web",1,1,6,5,0,2,0,1,35.97,1,0,0,1,0,1,0.833333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"ESP",0,0,"Web",35.97,"USD","11/30/2019","5/29/2020",1,0,1,"US/Canada","Consumer","App",1,1,4,4,0,3,0,1,35.97,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"ALL",1,0,"Web",199,"USD","2/15/2019","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,15,9,9,2,2,1,199,1,0,0,1,0,1,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,"POR",0,0,"Web",35.97,"USD","9/24/2019","6/24/2020",1,0,1,"US/Canada","Consumer","App",1,1,10,9,6,3,1,1,35.97,1,0,0,1,0,1,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"ENG",0,0,"Web",35.97,"USD","12/15/2019","6/15/2020",0,1,1,"US/Canada","Consumer","Web",1,1,4,1,0,1,0,1,35.97,1,0,0,1,0,1,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,"ESP",0,0,"Web",35.97,"USD","3/24/2020","6/30/2020",0,1,1,"US/Canada","Consumer","Web",0,1,2,2,0,1,0,1,35.97,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,"ENG",0,0,"Web",35.97,"USD","1/14/2020","7/14/2020",1,0,1,"US/Canada","Consumer","App",1,1,8,0,0,0,0,1,35.97,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,"ESC",0,0,"Web",35.97,"USD","9/5/2019","6/5/2020",1,0,1,"US/Canada","Consumer","App",1,1,6,6,0,3,0,1,35.97,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,"FRA",0,0,"Web",72.36,"EUR","9/2/2019","9/10/2020",0,0,1,"Other","Other","Unknown",0,0,3,3,0,1,0,1.12,81.0432,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,"POR",0,0,"Web",35.97,"USD","7/14/2019","10/14/2019",0,0,0,"US/Canada","Consumer","Web",1,1,127,24,6,12,1,1,35.97,1,0,0,1,0,0,0.188976377952756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"EBR",0,0,"Web",78,"USD","11/12/2018","3/12/2020",0,0,0,"Other","Consumer","Web",0,1,9,9,0,2,0,1,78,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"ALL",1,0,"Web",188.28,"USD","3/20/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",0,1,25,7,6,3,2,1,188.28,1,0,0,1,0,1,0.28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,"ALL",1,0,"Web",49,"USD","8/27/2019","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,7,3,0,1,0,1,49,1,0,0,1,0,1,0.428571428571429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"DEU",0,0,"Web",119,"USD","2/10/2019","2/10/2020",0,0,0,"US/Canada","Consumer","Web",0,1,29,0,0,0,0,1,119,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"ESP",0,0,"Web",0,"USD","3/2/2019","9/2/2019",0,0,0,"US/Canada","Consumer","Web",1,1,83,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"ESC",0,0,"Web",59,"EUR","1/19/2020","4/22/2020",0,1,0,"Europe","Consumer","Web",0,1,5,5,3,3,2,1.12,66.08,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"ESP",0,0,"Web",0,"USD","12/16/2018","12/30/2019",0,0,0,"US/Canada","Consumer","Web",0,1,51,4,2,3,1,1,0,1,0,0,1,0,0,0.0784313725490196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"ESP",0,0,"Web",42.27,"USD","8/25/2019","2/28/2020",0,1,0,"US/Canada","Consumer","Web",1,1,17,0,0,0,0,1,42.27,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"KOR",0,0,"Web",39,"USD","1/13/2020","4/20/2020",0,1,0,"US/Canada","Consumer","Web",1,1,14,2,0,2,0,1,39,1,0,0,1,0,0,0.142857142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"ALL",1,0,"Web",199,"USD","3/20/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",0,1,73,54,6,14,2,1,199,1,0,0,1,0,1,0.73972602739726,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"ITA",0,0,"Web",65.94,"USD","11/15/2019","11/15/2020",1,0,1,"US/Canada","Consumer","App",1,1,6,5,0,2,0,1,65.94,1,0,0,1,0,1,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"DEU",0,0,"Web",29.4,"GBP","7/13/2019","10/13/2019",1,0,1,"Europe","Consumer","Web",1,1,2,0,0,0,0,1.31,38.514,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
